charID,charName,movieID,movieName,gender,position_in_credits,title,year,ratingIMDB,votes,genresIMDB,tconst
u2842,SIR IVY,m186,smokin' aces,?,?,smokin' aces,2006.0,6.6,58048.0,['action' 'crime' 'drama' 'thriller'],tt0475394
u2843,SYKES,m186,smokin' aces,f,16,smokin' aces,2006.0,6.6,58048.0,['action' 'crime' 'drama' 'thriller'],tt0475394
u2844,WATTERS,m186,smokin' aces,f,18,smokin' aces,2006.0,6.6,58048.0,['action' 'crime' 'drama' 'thriller'],tt0475394
u2845,WYMAN,m186,smokin' aces,?,?,smokin' aces,2006.0,6.6,58048.0,['action' 'crime' 'drama' 'thriller'],tt0475394
u2846,GIBARIAN,m187,solaris,?,?,solaris,2002.0,6.2,33541.0,['drama' 'mystery' 'romance' 'sci-fi'],tt0307479
u2847,KELVIN,m187,solaris,m,1,solaris,2002.0,6.2,33541.0,['drama' 'mystery' 'romance' 'sci-fi'],tt0307479
u2848,RHEYA,m187,solaris,f,2,solaris,2002.0,6.2,33541.0,['drama' 'mystery' 'romance' 'sci-fi'],tt0307479
u2849,SARTORIUS,m187,solaris,?,?,solaris,2002.0,6.2,33541.0,['drama' 'mystery' 'romance' 'sci-fi'],tt0307479
u2850,SNOW,m187,solaris,m,4,solaris,2002.0,6.2,33541.0,['drama' 'mystery' 'romance' 'sci-fi'],tt0307479
u2851,CLAIRE,m188,someone to watch over me,f,2,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2852,ELLIE,m188,someone to watch over me,f,3,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2853,GARBER,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2854,GIDDINGS,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2855,KOONTZ,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2856,MIKE,m188,someone to watch over me,m,1,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2857,NEIL,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2858,PRETTY YOUNG THING,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2859,T.J.,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2860,TOMMY,m188,someone to watch over me,m,11,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2861,VENZA,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2862,WIN,m188,someone to watch over me,?,?,someone to watch over me,1987.0,6.1,3909.0,['action' 'crime' 'drama' 'romance' 'thriller'],tt0094008
u2863,ADELE,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2864,BEN,m189,spider-man,m,5,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2865,FLASH,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2866,HARRY,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2867,HOGAN,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2868,JAMESON,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2869,LEIBER,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2870,LETTERMAN,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2871,LIZ,m189,spider-man,F,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2872,MAROTTA,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2873,MAY,m189,spider-man,f,6,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2874,NURSE VOICE,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2875,OCK,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2876,PETER,m189,spider-man,m,1,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2877,REISS,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2878,ROZ,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2879,SPIDER-MAN,m189,spider-man,m,1,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2880,THORKEL,m189,spider-man,?,?,spider-man,2002.0,7.4,169898.0,['action' 'adventure' 'fantasy' 'sci-fi' 'action' 'adventure' 'sci-fi' 'thriller'],tt0145487
u2881,BAGRADIAN,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2882,BLONDIE,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2883,COOKIE,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2884,DUKE,m190,stalag 17,m,8,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2885,DUNBAR,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2886,GENEVA MAN,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2887,GERMAN LIEUTENANT,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2888,HARRY,m190,stalag 17,m,5,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2889,HOFFY,m190,stalag 17,m,6,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2890,MARKO,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2891,P.O.W.S,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2892,PRICE,m190,stalag 17,m,7,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2893,SCHULTZ,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2894,SEFTON,m190,stalag 17,m,1,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2895,STOSH,m190,stalag 17,M,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2896,VON SCHERBACH,m190,stalag 17,?,?,stalag 17,1953.0,8.2,21182.0,['drama' 'war'],tt0046359
u2897,B'ETOR,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2898,CHEKOV,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2899,DATA,m191,star trek: generations,m,3,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2900,DEMORA,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2901,GUINAN,m191,star trek: generations,f,1000,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2902,HARRIMAN,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2903,KIRK,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2904,LA FORGE,m191,star trek: generations,m,4,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2905,LURSA,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2906,PICARD,m191,star trek: generations,m,1,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2907,RIKER,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2908,SCOTTY,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2909,SORAN,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2910,TROI,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2911,WORF,m191,star trek: generations,?,?,star trek: generations,1994.0,6.5,26662.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0111280
u2912,1ST OFFICER,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2913,CAPTAIN,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2914,CHEKOV,m192,star trek iii: the search for spock,m,5,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2915,COMM OFFICER,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2916,DAVID,m192,star trek iii: the search for spock,m,9,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2917,ESTEBAN,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2918,KIRK,m192,star trek iii: the search for spock,m,1,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2919,KRUGE,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2920,LIEUTENANT,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2921,MALTZ,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2922,MORROW,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2923,SAAVIK,m192,star trek iii: the search for spock,f,8,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2924,SAREK,m192,star trek iii: the search for spock,m,33,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2925,SCOTTY,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2926,SPOCK,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2927,STYLES,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2928,SULU,m192,star trek iii: the search for spock,m,6,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2929,TORG,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2930,UHURA,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2931,WOMAN,m192,star trek iii: the search for spock,?,?,star trek iii: the search for spock,1984.0,6.5,22466.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0088170
u2932,BONES,m193,star trek: the wrath of khan,M,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2933,CAROL,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2934,CHEKOV,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2935,DAVID,m193,star trek: the wrath of khan,m,9,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2936,JOACHIM,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2937,KHAN,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2938,KIRK,m193,star trek: the wrath of khan,m,1,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2939,PRESTON,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2940,SAAVIK,m193,star trek: the wrath of khan,f,11,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2941,SCOTTY,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2942,SCOTTY'S VOICE,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2943,SPOCK,m193,star trek: the wrath of khan,m,2,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2944,SPOCK'S VOICE,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2945,SULU,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2946,TERRELL,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2947,UHURA,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2948,UHURA'S VOICE,m193,star trek: the wrath of khan,?,?,star trek: the wrath of khan,1982.0,7.8,36503.0,['action' 'adventure' 'sci-fi' 'thriller'],
u2949,AMANDA,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2950,BOB,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2951,BONES,m194,star trek iv: the voyage home,m,3,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2952,CAPTAIN,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2953,CHEKOV,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2954,COUNCIL PRESIDENT,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2955,DOCTOR,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2956,FBI AGENT,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2957,GILLIAN,m194,star trek iv: the voyage home,f,9,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2958,KIRK,m194,star trek iv: the voyage home,m,1,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2959,KLINGON AMBASSADOR,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2960,MORROW,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2961,NICHOLS,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2962,PILOT,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2963,SAAVIK,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2964,SAREK,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2965,SCIENCE OFFICER,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2966,SCOTTY,m194,star trek iv: the voyage home,m,4,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2967,SPOCK,m194,star trek iv: the voyage home,m,2,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2968,SULU,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2969,THE BOY,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2970,UHURA,m194,star trek iv: the voyage home,?,?,star trek iv: the voyage home,1986.0,7.3,26423.0,['adventure' 'comedy' 'sci-fi'],tt0092007
u2971,ANIJ,m195,star trek: insurrection,f,9,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2972,ARTIM,m195,star trek: insurrection,m,13,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2973,CRUSHER,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2974,DATA,m195,star trek: insurrection,m,3,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2975,DOUGHERTY,m195,star trek: insurrection,m,10,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2976,GALLATIN,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2977,LA FORGE,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2978,NARA,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2979,PERIM,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2980,PICARD,m195,star trek: insurrection,m,1,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2981,PICARD'S COM VOICE,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2982,RIKER,m195,star trek: insurrection,m,2,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2983,RIKER'S COM VOICE,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2984,RU'AFO,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2985,SOJEF,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2986,SON'A OFFICER #2,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2987,TROI,m195,star trek: insurrection,f,7,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2988,WORF,m195,star trek: insurrection,m,5,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2989,WORF'S COM VOICE,m195,star trek: insurrection,?,?,star trek: insurrection,1998.0,6.3,26728.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0120844
u2990,ADMIRAL HAYES,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2991,BEVERLY,m196,star trek: first contact,f,6,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2992,BORG QUEEN,m196,star trek: first contact,f,10,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2993,DATA,m196,star trek: first contact,m,3,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2994,DOCTOR,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2995,GEORDI,m196,star trek: first contact,m,4,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2996,GEORDI'S VOICE,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2997,PICARD,m196,star trek: first contact,m,1,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2998,PICARD'S VOICE,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u2999,RIKER,m196,star trek: first contact,m,2,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u3000,RIKER'S COM VOICE,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u3001,RUBY,m196,star trek: first contact,f,27,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u3002,SCRIMM,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u3003,TROI,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u3004,WOMAN'S VOICE,m196,star trek: first contact,?,?,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u3005,WORF,m196,star trek: first contact,m,5,star trek: first contact,1996.0,7.6,45429.0,['action' 'adventure' 'sci-fi' 'thriller'],tt0117731
u3006,ADMIRAL DONALD,m197,star trek vi: the undiscovered country,?,?,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3007,BONES,m197,star trek vi: the undiscovered country,m,3,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3008,CHANG,m197,star trek vi: the undiscovered country,m,14,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3009,CHEKOV,m197,star trek vi: the undiscovered country,?,?,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3010,COMMUNICATIONS OFFICER,m197,star trek vi: the undiscovered country,?,?,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3011,GORKON,m197,star trek vi: the undiscovered country,?,?,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3012,KIRK,m197,star trek vi: the undiscovered country,m,1,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3013,LT. SAAVIK,m197,star trek vi: the undiscovered country,?,?,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3014,MARTIA,m197,star trek vi: the undiscovered country,?,?,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
u3015,MARTIA'S VOICE,m197,star trek vi: the undiscovered country,?,?,star trek vi: the undiscovered country,1991.0,7.2,23751.0,['action' 'mystery' 'sci-fi' 'thriller'],tt0102975
